x;y
128;-95
128;-95
128;-95
128;-91
128;-89
128;-87
128;-85
128;-83
128;-83
128;-83
128;-83
128;-83
128;-83
128;-83
128;-83
128;-83
128;-83
125;-81
120;-79
111;-74
107;-72
103;-70
99;-68
96;-66
91;-62
88;-60
86;-58
82;-55
73;-45
68;-40
63;-36
59;-31
51;-32
47;-36
40;-43
36;-47
32;-50
27;-45
18;-36
13;-31
9;-26
4;-22
4;-14
4;-11
4;-7
4;-4
4;3
4;3
4;10
4;13
4;17
4;21
-1;28
-5;31
-8;34
-15;41
-18;45
-22;48
-25;51
-28;55
-35;61
-39;64
-44;66
-52;71
-57;73
-61;75
-66;77
-70;79
-79;84
-83;86
-92;90
-95;92
-98;94
-101;96
-104;98
-109;102
-110;104
-110;106
-110;108
-110;111
-110;115
-110;119
-110;121
-110;123
-110;125
-110;127
-110;128
-110;128
