time;x;y;fx;fy
63;120;-120;0;0
126;120;-120;0;0
189;120;-120;0;0
252;120;-120;0;0
315;120;-120;0;0
378;120;-120;0;0
441;120;-120;0;0
504;120;-120;0;0
567;120;-120;0;0
630;120;-120;0;0
693;120;-120;0;0
756;120;-120;0;0
819;120;-120;0;84
882;120;-120;0;84
945;120;-120;0;84
1008;120;-120;0;84
1071;120;-120;0;84
1134;120;-119;0;352
1197;120;-112;0;352
1260;120;-108;0;352
1323;120;-104;0;352
1386;120;-101;0;352
1449;120;-94;0;451
1512;120;-90;0;451
1575;120;-86;0;451
1638;120;-83;0;451
1701;120;-75;0;451
1764;120;-72;0;558
1827;120;-68;0;558
1890;120;-64;0;558
1953;120;-57;0;558
2016;120;-53;0;558
2079;120;-50;0;577
2142;120;-46;0;577
2205;120;-39;0;577
2268;120;-35;0;577
2331;120;-32;0;577
2394;120;-28;0;542
2457;120;-21;0;542
2520;120;-17;0;542
2583;120;-14;0;542
2646;120;-10;0;542
2709;120;-3;0;534
2772;120;0;0;534
2835;120;4;0;534
2898;120;7;0;534
2961;120;15;0;528
3024;120;18;0;528
3087;120;22;0;528
3150;120;25;0;528
3213;120;33;0;528
3276;120;36;0;564
3339;120;40;0;564
3402;120;44;0;564
3465;120;51;0;564
3528;120;54;0;564
3591;120;58;0;508
3654;120;62;0;508
3717;120;69;0;508
3780;120;73;0;508
3843;120;76;0;508
3906;120;80;0;508
3969;120;87;0;465
4032;120;91;0;465
4095;120;94;0;465
4158;120;98;0;465
4221;120;105;0;368
4284;120;109;0;368
4347;120;112;0;368
4410;120;116;0;368
4473;120;123;0;368
4536;120;126;0;173
4599;120;129;0;173
4662;120;130;0;173
4725;120;130;0;173
4788;120;130;0;173
4851;120;130;0;0
4914;120;130;0;0
4977;120;130;0;0
5040;120;130;0;0
5103;120;130;0;0
5166;120;130;0;0
5229;120;130;0;0
5292;120;130;0;0
5355;120;130;0;0
5418;120;130;0;0
5481;120;130;0;0
5544;120;130;0;0
5607;120;130;0;0
5670;120;130;0;0
5733;120;130;0;0
5796;120;130;0;0
5859;120;130;0;0
5922;120;130;0;0
5985;120;130;0;0
6048;120;130;0;0
6111;120;130;0;0
6174;120;130;0;0
6237;120;130;-50;-94
6300;120;130;-50;-94
6363;120;130;-50;-94
6426;120;130;-50;-94
6489;120;128;-104;-183
6552;120;126;-104;-183
6615;120;123;-104;-183
6678;120;120;-104;-183
6741;120;115;-104;-183
6804;117;114;-322;-94
6867;114;114;-322;-94
6930;110;114;-322;-94
6993;102;114;-322;-94
7056;99;114;-322;-94
7119;95;114;-302;-184
7182;90;111;-302;-184
7245;81;107;-302;-184
7308;77;104;-302;-184
7371;72;102;-302;-184
7434;68;100;-237;-147
7497;61;96;-237;-147
7560;57;94;-237;-147
7623;54;92;-237;-147
7686;50;90;-237;-147
7749;44;83;-182;-297
7812;42;79;-182;-297
7875;39;75;-182;-297
7938;37;70;-182;-297
8001;33;61;-198;-209
8064;30;58;-198;-209
8127;26;54;-198;-209
8190;23;51;-198;-209
8253;17;45;-198;-209
8316;14;42;-198;-209
8379;10;38;-230;-332
8442;4;31;-230;-332
8505;0;28;-230;-332
8568;-2;25;-230;-332
8631;-5;21;-230;-332
8694;-10;13;-183;-311
8757;-13;8;-183;-311
8820;-15;4;-183;-311
8883;-17;0;-183;-311
8946;-19;-4;-183;-311
9009;-25;-11;-202;-230
9072;-29;-14;-202;-230
9135;-32;-18;-202;-230
9198;-38;-24;-202;-230
9261;-41;-28;-158;-286
9324;-43;-32;-158;-286
9387;-46;-37;-158;-286
9450;-48;-41;-158;-286
9513;-52;-50;-158;-286
9576;-55;-54;-202;-188
9639;-58;-56;-202;-188
9702;-64;-61;-202;-188
9765;-68;-64;-202;-188
9828;-71;-66;-202;-188
9891;-74;-69;-167;-245
9954;-77;-73;-167;-245
10017;-81;-80;-167;-245
10080;-84;-84;-167;-245
10143;-86;-87;-167;-245
10206;-89;-91;-176;-104
10269;-94;-91;-176;-104
10332;-97;-91;-176;-104
10395;-100;-91;-176;-104
10458;-103;-91;-176;-104
10521;-106;-94;-73;-293
10584;-106;-98;-73;-293
10647;-106;-101;-73;-293
10710;-106;-109;-73;-293
10773;-106;-112;-73;-293
10836;-109;-113;-195;0
10899;-111;-113;-195;0
10962;-117;-113;-195;0
11025;-120;-113;-195;0
11088;-123;-113;-195;0
11151;-125;-115;-133;-201
11214;-129;-122;-133;-201
11277;-130;-125;-133;-201
11340;-132;-128;-133;-201
11403;-135;-130;-89;0
11466;-135;-130;-89;0
11529;-135;-130;-89;0
11592;-135;-130;-89;0
11655;-135;-130;-89;0
11718;-135;-130;0;0
11781;-135;-130;0;0
11844;-135;-130;0;0
11907;-135;-130;0;0
11970;-135;-130;0;0
12033;-135;-130;0;0
12096;-135;-130;0;0
12159;-135;-130;0;0
12222;-135;-130;0;0
12285;-135;-130;0;0
12348;-135;-130;0;0
12411;-135;-130;0;0
12474;-135;-130;0;0
12537;-134;-130;124;0
12600;-132;-130;124;0
12663;-131;-130;124;0
12726;-127;-130;124;29
12789;-126;-130;124;29
12852;-123;-130;214;29
12915;-119;-130;214;29
12978;-116;-130;214;29
13041;-110;-130;214;48
13104;-106;-130;214;48
13167;-103;-130;204;48
13230;-97;-130;204;48
13293;-93;-130;204;87
13356;-90;-130;204;87
13419;-87;-130;204;87
13482;-80;-130;223;87
13545;-77;-130;223;87
13608;-74;-130;223;80
13671;-71;-130;223;80
13734;-64;-130;238;80
13797;-60;-130;238;80
13860;-57;-130;238;80
13923;-53;-130;238;75
13986;-49;-130;238;75
14049;-42;-130;210;75
14112;-39;-130;210;75
14175;-35;-130;210;75
14238;-29;-130;210;106
14301;-26;-130;210;106
14364;-22;-130;257;106
14427;-18;-130;257;106
14490;-8;-130;257;96
14553;-4;-130;257;96
14616;0;-130;257;96
14679;10;-130;248;96
14742;14;-130;248;96
14805;19;-130;248;96
14868;23;-128;248;125
14931;32;-125;248;125
14994;35;-123;199;125
15057;38;-121;199;125
15120;44;-119;199;0
15183;44;-119;199;0
15246;50;-119;199;0
15309;53;-119;389;0
15372;57;-119;389;0
15435;61;-119;389;0
15498;68;-119;389;65
15561;72;-119;389;65
15624;76;-119;244;65
15687;81;-119;244;65
15750;90;-119;244;65
15813;95;-119;244;65
15876;99;-119;244;106
15939;102;-119;104;106
16002;102;-119;104;106
16065;102;-119;104;106
16128;102;-119;104;106
16191;103;-119;302;77
16254;107;-119;302;77
16317;111;-119;302;77
16380;114;-119;302;77
16443;122;-119;302;70
16506;125;-119;101;70
16569;125;-119;101;70
16632;125;-119;101;70
16695;125;-119;101;70
16758;125;-119;101;70
16821;125;-118;101;115
16884;125;-117;0;115
16947;125;-114;0;115
17010;125;-112;0;115
17073;125;-111;0;115
17136;125;-110;0;52
17199;125;-110;0;52
17262;125;-110;0;52
17325;125;-110;0;52
17388;125;-110;-28;52
17451;125;-110;-28;43
17514;125;-110;-28;43
17577;125;-110;-28;43
17640;125;-110;-28;43
17703;125;-110;-92;31
17766;125;-110;-92;31
17829;125;-110;-92;31
17892;125;-110;-92;31
17955;124;-110;-194;31
18018;121;-110;-194;0
18081;118;-110;-194;0
18144;113;-110;-194;0
18207;110;-110;-194;0
18270;108;-110;-92;0
18333;108;-110;-92;71
18396;108;-110;-92;71
18459;108;-110;-92;71
18522;108;-110;-92;71
18585;108;-110;-99;71
18648;108;-110;-99;776
18711;108;-107;-99;776
18774;108;-99;-99;776
18837;108;-96;-99;776
18900;108;-92;-359;776
18963;103;-87;-359;368
19026;93;-78;-359;368
19089;89;-73;-359;368
19152;84;-68;-359;368
19215;79;-64;-359;368
19278;70;-54;-378;304
19341;65;-49;-378;304
19404;60;-44;-378;304
19467;51;-35;-378;304
19530;46;-30;-426;304
19593;42;-26;-426;219
19656;38;-23;-426;219
19719;31;-16;-426;219
19782;28;-13;-426;219
19845;24;-10;-449;219
19908;15;-1;-449;364
19971;15;-1;-449;364
20034;6;8;-449;364
20097;1;12;-449;364
20160;-7;21;-480;155
20223;-7;21;-480;155
20286;-16;25;-480;155
20349;-20;28;-480;155
20412;-25;30;-480;155
20475;-34;35;-407;286
20538;-39;40;-407;286
20601;-43;45;-407;286
20664;-48;49;-407;286
20727;-57;59;-339;286
20790;-62;63;-339;35
20853;-66;63;-339;35
20916;-70;63;-339;35
20979;-78;63;-339;35
21042;-81;63;-337;35
21105;-85;63;-337;264
21168;-89;66;-337;264
21231;-92;69;-337;264
21294;-99;76;-337;264
21357;-102;79;-337;264
21420;-110;84;-301;0
21483;-110;84;-301;0
21546;-117;84;-301;0
21609;-121;84;-301;0
21672;-129;84;-210;0
21735;-129;84;-210;0
21798;-135;87;-210;131
21861;-139;88;-210;131
21924;-142;90;-210;131
21987;-147;93;-96;131
22050;-147;94;-96;39
22113;-147;94;-96;39
22176;-147;94;-96;39
22239;-147;94;-96;39
22302;-147;94;-96;39
22365;-147;95;-101;237
22428;-147;99;-101;237
22491;-147;105;-101;237
22554;-147;109;-101;237
22617;-147;112;-101;237
22680;-147;115;0;160
22743;-147;117;0;160
22806;-147;122;0;160
22869;-147;125;0;160
22932;-147;130;0;0
22995;-147;130;0;0
23058;-147;130;0;0
23121;-147;130;0;0
23184;-147;130;0;0
23247;-147;130;0;0
23310;-147;130;0;0
23373;-147;130;0;0
23436;-147;130;0;0
23499;-147;130;0;0
23562;-147;130;0;0
23625;-147;130;0;0
23688;-147;130;0;0
23751;-147;128;0;-120
23814;-147;126;0;-120
23877;-147;125;0;-120
23940;-147;123;0;-120
24003;-147;120;0;-120
24066;-147;118;0;-120
24129;-147;115;0;-324
24192;-147;111;0;-324
24255;-147;104;0;-324
24318;-147;101;0;-324
24381;-147;97;0;-324
24444;-147;93;0;-270
24507;-147;83;0;-270
24570;-147;79;0;-270
24633;-147;74;0;-270
24696;-147;69;0;-270
24759;-147;61;0;-221
24822;-147;58;0;-221
24885;-147;55;0;-221
24948;-147;51;0;-221
25011;-147;45;0;-272
25074;-147;40;0;-272
25137;-147;35;0;-272
25200;-147;30;0;-272
25263;-147;21;0;-272
25326;-147;16;0;-168
25389;-147;14;0;-168
25452;-147;11;0;-168
25515;-147;6;0;-168
25578;-147;4;0;-168
25641;-147;1;0;-168
25704;-147;-1;0;-296
25767;-147;-9;0;-296
25830;-147;-12;0;-296
25893;-147;-16;0;-296
25956;-147;-20;0;-296
26019;-147;-25;0;-193
26082;-147;-28;0;-193
26145;-147;-31;0;-193
26208;-147;-36;0;-193
26271;-147;-39;0;-328
26334;-147;-47;0;-328
26397;-147;-50;0;-328
26460;-147;-58;0;-328
26523;-147;-61;0;-296
26586;-147;-65;0;-296
26649;-147;-72;0;-296
26712;-147;-72;0;-296
26775;-147;-79;0;-296
26838;-147;-83;0;-340
26901;-147;-90;0;-340
26964;-147;-94;0;-340
27027;-147;-98;0;-340
27090;-147;-101;0;-340
27153;-147;-105;0;-61
27216;-147;-105;0;-61
27279;-147;-105;0;-61
27342;-147;-105;0;-61
27405;-147;-105;0;-61
27468;-147;-105;0;0
27531;-147;-105;0;0
27594;-147;-105;0;0
27657;-147;-105;0;0
27720;-147;-105;0;0
27783;-147;-105;0;0
27846;-147;-105;0;0
27909;-147;-105;0;0
27972;-147;-105;28;0
28035;-147;-105;28;0
28098;-147;-105;28;0
28161;-147;-105;28;0
28224;-147;-105;28;0
28287;-145;-105;185;0
28350;-142;-105;185;0
28413;-137;-105;185;0
28476;-137;-105;185;0
28539;-132;-105;185;0
28602;-131;-105;0;43
28665;-131;-105;0;43
28728;-131;-105;0;43
28791;-131;-105;0;43
28854;-131;-105;0;43
28917;-131;-105;0;33
28980;-131;-105;0;33
29043;-131;-105;0;33
29106;-131;-105;0;33
29169;-131;-105;0;0
29232;-131;-105;0;0
29295;-131;-105;0;0
29358;-131;-105;0;0
29421;-131;-105;0;0
29484;-131;-105;0;0
29547;-131;-105;95;0
29610;-131;-105;95;0
29673;-131;-105;95;0
29736;-131;-105;95;0
29799;-131;-105;689;0
29862;-127;-105;689;0
29925;-124;-105;689;0
29988;-117;-105;689;0
30051;-113;-105;689;0
30114;-109;-105;689;0
30177;-102;-105;790;99
30240;-102;-105;790;99
30303;-95;-105;790;99
30366;-91;-105;790;99
30429;-87;-105;790;99
30492;-89;-103;891;148
30555;-98;-99;891;148
30618;-103;-97;891;148
30681;-112;-93;891;148
30744;-112;-93;891;148
30807;-119;-92;1514;0
30870;-123;-92;1514;-36
30933;-130;-92;1514;-36
30996;-130;-92;1514;-36
31059;-137;-92;1514;-36
31122;-139;-92;508;-36
31185;-135;-92;508;0
31248;-132;-92;508;0
31311;-125;-92;508;0
31374;-121;-92;508;41
31437;-118;-92;0;41
31500;-118;-92;0;41
31563;-118;-92;0;41
31626;-118;-92;0;41
31689;-118;-92;0;43
31752;-118;-92;0;43
31815;-118;-92;0;43
31878;-118;-92;0;43
31941;-118;-92;0;0
32004;-118;-92;172;0
32067;-116;-92;172;0
32130;-113;-92;172;0
32193;-111;-92;172;0
32256;-108;-92;172;0
32319;-103;-92;172;0
32382;-100;-92;330;0
32445;-96;-92;330;0
32508;-89;-92;330;0
32571;-85;-92;330;0
32634;-81;-92;330;0
32697;-78;-92;197;0
32760;-72;-92;197;44
32823;-68;-92;197;44
32886;-65;-92;197;44
32949;-62;-92;197;44
33012;-57;-92;180;44
33075;-54;-92;180;44
33138;-51;-92;180;44
33201;-46;-92;180;44
33264;-46;-92;180;44
33327;-40;-92;190;43
33390;-37;-92;190;43
33453;-34;-92;190;43
33516;-28;-92;190;43
33579;-24;-92;271;43
33642;-19;-92;271;45
33705;-15;-92;271;45
33768;-5;-92;271;45
33831;0;-92;271;45
33894;3;-92;290;45
33957;7;-92;290;51
34020;11;-92;290;51
34083;18;-92;290;51
34146;21;-92;290;51
34209;29;-92;306;51
34272;29;-92;306;51
34335;36;-92;306;27
34398;40;-92;306;27
34461;43;-92;306;27
34524;51;-92;281;27
34587;56;-92;281;35
34650;61;-92;281;35
34713;66;-92;281;35
34776;70;-92;281;35
34839;78;-92;150;35
34902;80;-92;150;37
34965;84;-92;150;37
35028;84;-92;150;37
35091;88;-92;150;37
35154;91;-92;263;37
35217;101;-92;263;27
35280;106;-92;263;27
35343;110;-92;263;27
35406;115;-92;263;27
35469;118;-92;91;27
35532;118;-92;91;0
35595;118;-92;91;0
35658;118;-92;91;0
35721;118;-92;0;0
35784;118;-92;0;0
35847;118;-92;0;0
35910;118;-92;0;0
35973;118;-92;0;0
36036;118;-92;0;0
36099;118;-92;0;0
36162;118;-92;0;0
36225;118;-92;0;0
36288;118;-92;0;0
36351;118;-92;0;0
36414;118;-92;0;108
36477;118;-92;0;108
36540;118;-92;0;108
36603;118;-92;0;108
36666;118;-92;0;108
36729;118;-92;0;108
36792;118;-89;0;124
36855;118;-87;-50;124
36918;118;-86;-50;124
36981;118;-84;-50;124
37044;118;-82;-50;124
37107;118;-75;-50;659
37170;118;-72;-50;659
37233;116;-68;-258;659
37296;110;-61;-258;659
37359;106;-58;-258;417
37422;103;-54;-258;417
37485;95;-47;-686;417
37548;90;-42;-686;417
37611;86;-37;-686;417
37674;78;-30;-686;211
37737;71;-23;-719;211
37800;67;-20;-719;211
37863;64;-16;-719;211
37926;56;-11;-719;169
37989;51;-9;-719;169
38052;47;-7;-753;169
38115;43;-4;-753;169
38178;38;-2;-753;169
38241;34;0;-753;254
38304;27;6;-753;254
38367;23;9;-671;254
38430;20;12;-671;254
38493;13;19;-671;176
38556;9;21;-671;176
38619;4;24;-671;176
38682;-4;28;-719;176
38745;-8;30;-719;176
38808;-12;33;-719;176
38871;-16;36;-719;246
38934;-20;39;-719;246
38997;-23;42;-719;246
